#{"t_start": 1658166201.5768535, "env_id": "Pusher-v0"}
r,l,t
-0.016328,1,53513.331708
-0.027863,1,53522.066966
-0.066207,1,53531.176941
-0.004292,1,53541.983899
-0.061922,1,53554.229415
-0.038342,1,53566.951658
-0.04433,1,53580.978975
-0.036223,1,53593.462147
-0.05039,1,53607.922091
-0.068876,1,53622.454731
-0.083297,1,53632.368751
-0.013637,1,53641.491709
-0.082335,1,53650.277674
-0.051082,1,53662.304498
-0.040598,1,53675.977493
-0.015072,1,53681.011331
-0.014224,1,53688.891067
-0.106048,1,53705.4314
-0.04205,1,53717.310994
-0.1297,1,53731.430166
-0.023587,1,53741.71579
-0.080178,1,53753.086427
-0.054058,1,53763.764944
-0.02048,1,53771.906294
-0.047057,1,53784.020994
-0.070819,1,53792.964681
-0.027605,1,53804.458713
-0.134378,1,53813.357109
-0.105533,1,53824.201882
-0.070667,1,53834.255297
-0.14999,1,53842.046813
-0.007212,1,53851.143237
-0.064166,1,53862.992653
-0.030119,1,53871.714638
-0.080549,1,53880.997784
-0.080027,1,53889.46769
-0.026703,1,53903.194794
-0.086816,1,53911.701727
-0.068492,1,53923.644035
-0.01063,1,53935.231933
-0.112512,1,53943.988314
-0.036411,1,53958.283328
-0.117207,1,53973.29652
-0.033568,1,53985.475151
-0.03547,1,53994.725558
-0.12405,1,54008.022846
-0.068819,1,54020.737977
-0.149999,1,54038.202815
-0.010563,1,54047.230711
-0.025133,1,54057.346275
-0.047797,1,54065.957712
-0.0004,1,54086.812104
-0.073246,1,54098.122623
-0.080482,1,54106.538042
-0.0262,1,54117.188894
-0.016207,1,54124.920597
-0.104895,1,54136.058377
-0.060336,1,54144.024288
-0.043926,1,54148.429097
-0.005242,1,54158.631791
-0.069597,1,54172.634606
-0.059781,1,54181.068184
-0.04798,1,54190.54204
-0.063827,1,54199.969877
-0.033938,1,54204.98735
-0.049898,1,54216.435661
-0.08757,1,54227.735524
-0.047138,1,54238.163785
-0.072191,1,54246.851404
-0.052842,1,54255.791213
-0.016882,1,54267.199586
-0.068158,1,54276.028231
-0.022303,1,54290.312521
-0.041562,1,54300.819284
-0.014959,1,54312.564638
-0.012997,1,54321.202688
-0.008235,1,54334.88222
-0.012992,1,54343.504508
-0.039487,1,54355.745039
-0.052181,1,54364.615296
-0.069749,1,54373.105224
-0.125718,1,54384.360708
-0.007658,1,54395.192869
-0.149884,1,54402.349278
-0.021748,1,54411.964831
-0.049389,1,54422.053264
-0.138463,1,54430.318405
-0.051003,1,54441.297897
-0.12433,1,54452.922783
-0.003153,1,54463.426515
-0.004873,1,54473.983327
-0.104431,1,54482.323718
-0.081742,1,54493.398221
-0.13131,1,54505.88143
-0.099416,1,54520.107052
-0.047476,1,54528.316761
-0.055863,1,54537.088856
-0.068484,1,54545.837055
-0.021761,1,54555.145051
-0.124207,1,54563.27534
-0.020263,1,54573.839012
-0.149999,1,54584.865297
-0.05463,1,54598.051658
-0.039087,1,54607.855773
-0.034271,1,54618.537627
-0.022335,1,54629.016609
-0.017649,1,54642.483886
-0.077179,1,54651.39893
-0.106221,1,54660.458288
-0.065815,1,54668.641963
-0.141981,1,54676.071077
-0.124369,1,54685.464708
-0.034584,1,54697.910286
-0.039033,1,54714.31229
-0.037218,1,54722.674802
-0.018313,1,54731.343065
-0.034654,1,54740.345558
-0.083352,1,54752.164111
-0.043134,1,54762.911059
-0.074042,1,54774.332082
-0.036355,1,54779.260512
-0.064705,1,54791.232227
-0.07717,1,54802.865961
-0.091235,1,54814.039898
-0.07762,1,54823.627309
-0.147922,1,54831.941169
-0.058369,1,54842.628837
-0.000124,1,54850.871898
-0.011994,1,54860.245523
-0.022413,1,54865.07074
-0.04592,1,54875.109174
-0.037466,1,54888.498699
-0.114381,1,54900.25105
-0.026246,1,54909.031494
-0.05718,1,54917.98653
-0.045432,1,54930.170066
-0.136896,1,54940.973803
-0.082511,1,54954.053544
-0.035376,1,54969.350674
-0.053398,1,54979.843029
-0.012741,1,54992.593896
-0.123655,1,55003.894791
-0.036286,1,55012.931984
-0.116755,1,55017.518668
-0.114115,1,55026.199627
-0.130357,1,55039.218543
-0.028659,1,55051.613641
-0.092396,1,55061.997193
-0.150001,1,55070.157486
-0.031651,1,55083.153241
-0.056013,1,55096.921448
-0.049451,1,55109.395034
-0.021757,1,55119.601945
-0.033485,1,55130.502227
-0.03023,1,55146.67976
-0.018596,1,55159.000067
-0.039713,1,55169.354546
-0.094386,1,55178.186184
-0.049801,1,55191.967734
-0.088278,1,55204.513148
-0.140432,1,55211.947616
-0.013661,1,55220.385913
-0.003233,1,55229.642565
-0.135188,1,55238.028732
-0.085133,1,55246.87273
-0.034708,1,55256.121963
-0.056317,1,55267.076986
-0.020502,1,55280.538021
-0.076572,1,55289.822178
-0.04109,1,55301.545644
-0.0546,1,55316.792057
-0.009445,1,55325.744056
-0.014415,1,55334.1524
-0.051585,1,55345.902064
-0.003756,1,55362.373435
-0.117968,1,55372.210645
-0.058868,1,55382.555615
-0.079336,1,55390.580421
-0.039532,1,55394.827635
-0.034975,1,55405.255584
-0.063747,1,55419.770417
-0.06089,1,55434.668138
-0.041706,1,55444.125869
-0.083511,1,55452.842508
-0.063118,1,55466.059205
-0.075186,1,55475.594953
-0.032639,1,55484.522835
-0.0062,1,55497.088541
-0.068127,1,55508.114127
-0.053914,1,55518.831286
-0.027331,1,55534.211689
-0.149999,1,55550.43188
-0.081626,1,55560.7542
-0.037,1,55572.349212
-0.043003,1,55584.847406
-0.078191,1,55599.916059
-0.083086,1,55614.125317
-0.057991,1,55624.786201
-0.139108,1,55637.879353
-0.098102,1,55650.342793
-0.076376,1,55660.914102
-0.062798,1,55669.781221
-0.129926,1,55674.353436
-0.053295,1,55685.60902
-0.13453,1,55695.793523
-0.06161,1,55706.596953
-0.020212,1,55715.391012
-0.080313,1,55724.100564
-0.099907,1,55734.706458
-0.014036,1,55746.923024
-0.04633,1,55752.101676
-0.105208,1,55764.84115
-0.049522,1,55781.215464
-0.024695,1,55790.054142
-0.149639,1,55798.061956
-0.148974,1,55808.095817
-0.08812,1,55818.884715
-0.057773,1,55826.885562
-0.065877,1,55837.812081
-0.000703,1,55848.965878
-0.099612,1,55857.559609
-0.126893,1,55865.228787
-0.01517,1,55876.725428
-0.096625,1,55884.91023
-0.074844,1,55893.538135
-0.007513,1,55905.909143
-0.042146,1,55914.283597
-0.106718,1,55924.936138
-0.047147,1,55933.035951
-0.086173,1,55948.37631
-0.087076,1,55957.054798
-0.028384,1,55968.230112
-0.013968,1,55980.385298
-0.017834,1,55985.667492
-0.11942,1,55999.082808
-0.050958,1,56004.120373
-0.029209,1,56009.661979
-0.017895,1,56020.12592
-0.127937,1,56034.623711
-0.030857,1,56043.106254
-0.094405,1,56054.016371
-0.036268,1,56062.046262
-0.003577,1,56073.070546
-0.147366,1,56085.518899
-0.045839,1,56097.959413
-0.039583,1,56108.566971
-0.030854,1,56116.600269
-0.038699,1,56127.428899
-0.02013,1,56137.718616
-0.004904,1,56152.66835
-0.013606,1,56163.162481
-0.117182,1,56172.016848
-0.026852,1,56185.63633
-0.132274,1,56197.245713
-0.008444,1,56210.986755
-0.003037,1,56225.299731
-0.092958,1,56236.231772
-0.044839,1,56247.813366
-0.085355,1,56254.983113
-0.010111,1,56263.528554
-0.060039,1,56274.470633
-0.069482,1,56283.391684
-0.088198,1,56296.245832
-0.130491,1,56304.489013
-0.045524,1,56317.710946
-0.049221,1,56326.520151
-0.075209,1,56337.292738
-0.110525,1,56345.069772
-0.041493,1,56353.868251
-0.070948,1,56362.808854
-0.074157,1,56377.202163
-0.062285,1,56388.263665
-0.001926,1,56398.656241
-0.132323,1,56409.689818
-0.014344,1,56418.070064
-0.074661,1,56426.609964
-0.048612,1,56434.83026
-0.133879,1,56444.798424
-0.108248,1,56448.864786
-0.029749,1,56457.71683
-0.093715,1,56468.894393
-0.142699,1,56476.958087
-0.011791,1,56489.007415
-0.131514,1,56499.893372
-0.081444,1,56508.92756
-0.022906,1,56521.376437
-0.148063,1,56532.403109
-0.004102,1,56543.114385
-0.010161,1,56548.596071
-0.073586,1,56558.204188
-0.131579,1,56566.169901
-0.002076,1,56579.151097
-0.010865,1,56591.179357
-0.096779,1,56603.183965
-0.026575,1,56613.575491
-0.071747,1,56628.905377
-0.040291,1,56639.904879
-0.021577,1,56653.10108
-0.062504,1,56665.41193
-0.046088,1,56677.435832
-0.038564,1,56692.263741
-0.063597,1,56707.359582
-0.015485,1,56718.433966
-0.000479,1,56727.53475
-0.075557,1,56736.747983
-0.063669,1,56746.546974
-0.051448,1,56757.431459
-0.054191,1,56767.971725
-0.03316,1,56779.471409
-0.097404,1,56793.699062
-0.079179,1,56804.925771
-0.037803,1,56814.866166
-0.149996,1,56824.548587
-0.04945,1,56837.542037
-0.081626,1,56852.163439
-0.075395,1,56865.539299
-0.135763,1,56875.833659
-0.056621,1,56884.433794
-0.022174,1,56896.093407
-0.076565,1,56906.769897
-0.037661,1,56915.808338
-0.031486,1,56924.479299
-0.014138,1,56934.070948
-0.074162,1,56942.509791
-0.025068,1,56947.77114
-0.076366,1,56956.936181
-0.132888,1,56969.250268
-0.040099,1,56979.624341
-0.070374,1,56988.6992
-0.124579,1,56996.127499
-0.021582,1,57007.070223
-0.004982,1,57018.102929
-0.080008,1,57027.047183
-0.045956,1,57036.03691
-0.121744,1,57044.759202
-0.039514,1,57055.011662
-0.071848,1,57064.631492
-0.095537,1,57073.324348
-0.116158,1,57082.41087
-0.057031,1,57095.638936
-0.112315,1,57107.018742
-0.109137,1,57116.014188
-0.044612,1,57131.957464
-0.061345,1,57147.680757
-0.108777,1,57156.623998
-0.089391,1,57167.538883
-0.0225,1,57178.015387
-0.007088,1,57188.810776
-0.093657,1,57200.504061
-0.060577,1,57209.233002
-0.010329,1,57214.080308
-0.12972,1,57225.543489
-0.061073,1,57234.78175
-0.053656,1,57243.09206
-0.002081,1,57253.517437
-0.088127,1,57266.200056
-0.104684,1,57274.751606
-0.008234,1,57286.805578
-0.064895,1,57292.325982
-0.150008,1,57306.386558
-0.0504,1,57319.257497
-0.042669,1,57329.371291
-0.070808,1,57340.199866
-0.063449,1,57349.86839
-0.03403,1,57358.476717
-0.013093,1,57363.295614
-0.001797,1,57371.951789
-0.031464,1,57382.523512
-0.025847,1,57392.855211
-0.13087,1,57401.331717
-0.027789,1,57412.761907
-0.037633,1,57424.735508
-0.056193,1,57437.708999
-0.049813,1,57449.721964
-0.001604,1,57459.519051
-0.07995,1,57474.619996
-0.012234,1,57482.534702
-0.007768,1,57493.06577
-0.065009,1,57501.328084
-0.035576,1,57513.143959
-0.0043,1,57522.083108
-0.075496,1,57531.095721
-0.067251,1,57540.513151
-0.046454,1,57545.472247
-0.078006,1,57559.911548
-0.054429,1,57570.524412
-0.01865,1,57579.586239
-0.08073,1,57587.843175
-0.078684,1,57596.691538
-0.037607,1,57606.244443
-0.149222,1,57614.299568
-0.063931,1,57624.485507
-0.049183,1,57634.742973
-0.046335,1,57643.789037
-0.047083,1,57657.248357
-0.134587,1,57672.533768
-0.001917,1,57681.348467
-0.060174,1,57692.450389
-0.004999,1,57701.092385
-0.038657,1,57711.457002
-0.074802,1,57725.841641
-0.105449,1,57737.870906
-0.029188,1,57751.493832
-0.015636,1,57760.618984
-0.067411,1,57773.411888
-0.051368,1,57783.299098
-0.080319,1,57792.405437
-0.026157,1,57803.273514
-0.019429,1,57814.141327
-0.004047,1,57826.91774
-0.119676,1,57838.396548
-0.013828,1,57849.130973
-0.019672,1,57858.391473
-0.046244,1,57867.777792
-0.051446,1,57878.391077
-0.063218,1,57889.261673
-0.027251,1,57900.430976
-0.041777,1,57913.749859
-0.032002,1,57927.454183
-0.081918,1,57937.440746
-0.030129,1,57948.015674
-0.044563,1,57961.588159
-0.036044,1,57975.100148
-0.050626,1,57990.265554
-0.130091,1,58002.94127
-0.141615,1,58013.233162
-0.049291,1,58021.902254
-0.081049,1,58035.345379
-0.020746,1,58047.245575
-0.056726,1,58059.791556
-0.01733,1,58071.92391
-0.084583,1,58084.956752
-0.103528,1,58092.368391
-0.0062,1,58100.845798
-0.099321,1,58109.559184
-0.047088,1,58118.544766
-0.017768,1,58128.502689
-0.064182,1,58140.605116
-0.086933,1,58149.260873
-0.085819,1,58158.923248
-0.005774,1,58169.229373
-0.104071,1,58178.091922
-0.058218,1,58183.116097
-0.132213,1,58191.950769
-0.007004,1,58203.035348
-0.126891,1,58215.790974
-0.050744,1,58224.013536
-0.026102,1,58232.071496
-0.024651,1,58246.40861
-0.013,1,58255.192129
-0.072017,1,58267.154746
-0.074453,1,58276.642984
-0.022657,1,58288.60216
-0.007491,1,58299.351251
-0.069573,1,58310.490611
-0.020179,1,58322.410009
-0.013362,1,58331.358456
-0.032088,1,58342.40064
-0.107066,1,58351.149045
-0.001873,1,58363.291578
-0.029093,1,58371.992694
-0.060912,1,58380.03262
-0.061978,1,58388.808931
-0.054594,1,58400.121623
-0.035814,1,58410.863436
-0.093184,1,58415.469023
-0.044797,1,58424.302358
-0.034808,1,58433.571796
-0.00606,1,58442.246482
-0.097878,1,58452.780322
-0.045123,1,58467.820868
-0.126882,1,58478.072274
-0.062713,1,58489.29307
-0.123374,1,58500.97696
-0.140209,1,58513.161479
-0.046337,1,58524.606406
-0.004842,1,58534.198885
-0.111074,1,58543.310253
-0.000613,1,58551.729987
-0.020705,1,58564.694443
-0.150014,1,58571.960257
-0.135051,1,58581.159251
-0.062827,1,58593.053242
-0.059355,1,58604.204715
-0.030358,1,58613.31745
-0.071157,1,58621.661785
-0.020959,1,58632.032263
-0.013969,1,58644.803166
-0.065489,1,58654.675041
-0.081434,1,58669.794172
-0.149996,1,58679.960879
-0.028406,1,58688.956208
-0.026893,1,58699.775315
-0.021212,1,58708.998248
-0.020972,1,58717.130139
-0.01927,1,58730.946096
-0.01135,1,58743.118948
-0.098819,1,58751.431953
-0.015412,1,58761.813947
-0.055046,1,58772.713999
-0.054865,1,58782.397528
-0.048608,1,58793.605214
-0.06425,1,58804.420764
-0.014929,1,58814.935122
-0.012432,1,58823.677407
-0.091991,1,58831.232514
-0.067437,1,58841.347028
-0.08595,1,58850.836928
-0.018209,1,58859.912845
-0.014599,1,58872.25226
-0.06296,1,58882.340483
-0.038836,1,58892.617657
-0.062795,1,58903.443797
-0.0656,1,58916.691912
-0.066687,1,58930.223178
-0.099314,1,58942.433227
-0.128698,1,58952.845443
-0.028091,1,58960.929276
-0.014421,1,58968.831291
-0.064991,1,58980.100426
-0.01278,1,58989.139765
-0.019527,1,58999.29152
-0.0721,1,59008.746741
-0.036554,1,59018.15786
-0.115218,1,59026.118694
-0.068328,1,59037.60082
-0.010874,1,59048.920507
-0.106676,1,59057.063301
-0.046495,1,59065.94294
-0.057699,1,59074.077434
-0.062883,1,59083.358531
-0.066096,1,59092.339019
-0.07963,1,59105.058044
-0.031198,1,59115.530721
-0.116372,1,59126.42205
-0.050332,1,59138.456143
-0.011957,1,59149.257159
-0.047885,1,59161.787428
-0.113239,1,59172.605567
-0.038639,1,59184.153299
-0.014272,1,59200.514901
-0.080967,1,59211.858809
-0.052138,1,59225.205471
-0.025301,1,59233.662925
-0.150003,1,59243.056736
-0.098616,1,59255.534753
-0.095768,1,59268.664679
-0.117518,1,59276.517933
-0.122441,1,59288.372667
-0.00661,1,59306.59839
-0.016291,1,59317.827717
-0.044497,1,59339.065646
-0.028216,1,59347.824215
-0.087519,1,59352.951348
-0.110432,1,59361.567588
-0.114223,1,59372.829756
-0.009179,1,59386.4404
-0.032637,1,59399.309751
-0.046409,1,59411.111025
-0.068833,1,59416.654645
-0.03526,1,59426.121704
-0.010173,1,59438.617409
-0.022901,1,59452.099322
-0.038945,1,59463.511016
-0.068223,1,59474.370838
-0.098068,1,59486.497433
-0.111153,1,59498.232708
-0.017356,1,59510.549944
-0.075914,1,59519.292151
-0.089483,1,59531.142902
-0.074762,1,59543.628867
-0.047038,1,59553.103806
-0.103779,1,59564.708464
-0.061773,1,59573.718453
-0.071689,1,59582.87849
-0.139688,1,59594.109025
-0.144789,1,59608.027596
-0.03307,1,59619.310278
-0.05533,1,59627.359514
-0.150009,1,59634.502321
-0.055657,1,59642.887663
-0.008861,1,59652.874034
-0.07306,1,59665.571357
-0.022418,1,59677.136478
-0.046217,1,59689.159612
-0.056751,1,59697.330119
-0.024558,1,59711.160226
-0.07619,1,59719.548393
-0.037674,1,59728.170872
-0.063855,1,59740.590506
-0.12714,1,59754.523038
-0.125007,1,59765.468292
-0.057076,1,59781.562889
-0.135933,1,59790.349166
-0.04774,1,59798.918655
-0.037652,1,59812.384659
-0.149998,1,59820.738115
-0.099006,1,59828.862847
-0.056536,1,59837.736389
-0.023394,1,59848.647216
-0.012397,1,59859.690607
-0.063071,1,59868.539978
-0.043007,1,59881.631016
-0.056301,1,59891.157279
-0.049429,1,59902.287892
-0.121013,1,59914.39773
-0.105134,1,59924.161225
-0.055814,1,59934.975492
-0.019474,1,59943.549998
-0.063325,1,59957.566636
-0.093609,1,59969.811627
-0.095566,1,59978.154912
-0.121964,1,59988.618145
-0.069214,1,59999.393304
-0.082858,1,60007.715238
-0.099023,1,60016.476301
-0.069673,1,60025.68766
-0.118335,1,60034.515768
-0.040373,1,60043.207069
-0.035081,1,60051.889616
-0.013147,1,60060.994653
-0.055102,1,60072.246803
-0.149998,1,60082.875924
-0.033801,1,60096.56982
-0.13545,1,60106.641516
-0.010499,1,60117.404595
-0.122894,1,60126.499774
-0.026316,1,60134.909833
-0.013298,1,60145.584295
-0.027874,1,60154.97817
-0.133717,1,60163.178924
-0.038899,1,60171.86815
-0.006329,1,60180.839707
-0.057697,1,60192.179426
-0.040287,1,60201.331869
-0.093673,1,60214.00629
-0.007941,1,60226.741649
-0.046835,1,60236.766151
-0.030385,1,60244.722522
-0.085666,1,60255.78082
-0.038011,1,60266.494772
-0.023878,1,60276.976645
-0.025321,1,60287.545516
-0.063778,1,60297.066202
-0.019624,1,60306.134548
-0.00758,1,60321.078693
-0.026033,1,60334.603557
-0.004015,1,60346.883236
-0.059276,1,60359.625979
-0.03691,1,60377.942229
-0.070128,1,60389.285387
-0.004321,1,60399.105342
-0.007247,1,60408.692286
-0.044858,1,60417.431764
-0.042693,1,60426.067723
-0.040393,1,60435.186857
-0.046445,1,60447.969943
-0.098514,1,60459.445948
-0.021218,1,60470.133058
-0.037371,1,60480.528988
-0.079118,1,60489.143735
-0.031453,1,60499.679902
-0.025789,1,60513.150637
-0.075723,1,60523.758537
-0.087468,1,60531.929274
-0.109491,1,60539.647827
-0.149999,1,60547.448569
-0.071048,1,60556.353674
-0.00114,1,60566.931466
-0.141468,1,60575.259156
-0.047315,1,60586.120955
-0.017219,1,60591.580262
-0.058306,1,60597.492329
-0.145518,1,60610.353724
-0.005499,1,60619.683787
-0.122723,1,60632.983736
-0.149996,1,60641.918259
-0.002644,1,60651.176157
-0.063646,1,60660.095426
-0.077778,1,60672.186877
-0.098994,1,60683.473583
-0.008093,1,60692.256202
-0.122469,1,60700.733516
-0.039594,1,60709.228256
-0.052524,1,60719.401076
-0.057593,1,60729.946424
-0.132019,1,60740.711359
-0.092795,1,60752.491168
-0.025348,1,60770.455352
-0.070215,1,60781.964837
-0.036659,1,60793.947003
-0.008299,1,60804.497456
-0.012379,1,60816.829164
-0.123142,1,60821.745068
-0.008785,1,60832.491793
-0.068496,1,60844.523469
-0.086077,1,60852.323624
-0.065774,1,60861.245727
-0.130316,1,60872.338025
-0.068063,1,60882.682174
-0.061805,1,60895.912292
-0.048348,1,60907.63736
-0.025312,1,60917.790391
-0.075618,1,60926.767189
-0.029141,1,60936.16719
-0.08444,1,60945.641606
-0.025816,1,60960.988921
-0.075789,1,60972.478533
-0.054792,1,60980.403262
-0.067224,1,60992.473617
-0.063061,1,61003.566365
-0.103667,1,61013.901539
-0.051919,1,61024.812543
-0.097974,1,61034.749077
-0.030622,1,61048.694517
-0.085087,1,61054.373166
-0.028655,1,61064.179403
-0.030454,1,61072.736176
-0.06582,1,61081.912602
-0.103112,1,61091.312183
-0.085224,1,61102.470786
-0.072937,1,61111.223311
-0.073782,1,61121.260375
-0.0324,1,61137.282702
-0.010023,1,61146.559572
-0.069865,1,61157.502302
-0.04166,1,61168.020076
-0.105115,1,61178.309223
-0.067343,1,61187.237398
-0.041676,1,61199.42551
-0.128134,1,61209.758848
-0.054863,1,61221.346657
-0.14632,1,61228.768854
-0.150009,1,61238.437969
-0.0813,1,61247.370943
-0.132976,1,61255.277668
-0.140853,1,61264.280294
-0.131575,1,61274.003081
-0.06742,1,61284.646983
-0.116505,1,61297.199813
-0.034842,1,61306.115305
-0.002145,1,61319.705407
-0.0657,1,61328.578865
-0.063777,1,61337.77929
-0.061109,1,61348.493636
-0.07292,1,61358.822742
-0.017078,1,61378.875248
-0.057398,1,61387.828265
-0.032284,1,61397.384013
-0.070557,1,61406.229939
-0.068941,1,61420.961921
-0.140929,1,61428.846001
-0.048164,1,61440.625073
-0.137009,1,61450.590849
-0.115486,1,61460.040772
-0.111732,1,61472.307009
-0.072073,1,61481.722013
-0.069118,1,61492.425337
-0.077699,1,61501.648791
-0.073937,1,61512.252023
-0.067417,1,61521.742738
-0.042889,1,61529.580352
-0.033809,1,61539.977145
-0.109586,1,61547.958342
-0.066708,1,61562.114244
-0.043753,1,61571.445297
-0.017951,1,61583.732758
-0.013349,1,61592.540303
-0.057796,1,61600.73675
-0.001975,1,61608.943242
-0.031419,1,61622.415327
-0.017804,1,61637.662251
-0.067253,1,61649.730165
-0.007132,1,61661.121018
-0.002785,1,61670.225017
-0.06816,1,61679.123055
-0.018749,1,61690.965686
-0.001705,1,61702.471565
-0.041271,1,61713.436765
-0.058016,1,61725.060854
-0.12944,1,61732.667586
-0.094961,1,61741.200267
-0.051093,1,61749.829901
-0.011476,1,61761.282151
-0.128854,1,61772.305486
-0.073013,1,61785.374194
-0.038132,1,61798.370502
-0.139052,1,61812.341476
-0.000417,1,61821.46987
-0.032347,1,61830.558081
-0.034927,1,61838.478472
-0.068312,1,61846.773828
-0.06082,1,61860.76722
-0.089812,1,61869.422173
-0.036843,1,61878.550578
-0.040527,1,61889.746055
-0.003644,1,61900.540139
-0.025004,1,61910.867646
-0.026306,1,61920.774318
-0.046476,1,61934.39895
-0.084576,1,61944.452391
-0.101688,1,61958.335858
-0.003503,1,61969.716912
-0.130659,1,61981.739748
-0.050923,1,61996.606428
-0.077487,1,62004.460813
-0.065933,1,62013.412058
-0.103277,1,62024.988084
-0.074576,1,62036.440458
-0.075293,1,62050.570416
-0.04466,1,62061.918666
-0.036812,1,62070.173964
-0.044666,1,62080.983135
-0.020303,1,62092.17764
-0.005952,1,62102.83741
-0.045594,1,62108.044624
-0.006351,1,62117.448158
-0.148581,1,62125.640555
-0.045749,1,62134.828205
-0.006629,1,62147.78877
-0.085578,1,62157.579747
-0.051357,1,62170.558157
-0.003459,1,62178.541302
-0.134044,1,62189.860806
-0.038668,1,62199.131645
-0.009765,1,62208.606421
-0.150011,1,62217.714365
-0.062033,1,62229.018989
-0.079197,1,62242.321625
-0.049225,1,62253.126529
-0.015361,1,62265.339258
-0.010286,1,62273.987605
-0.024501,1,62283.135465
-0.088673,1,62294.506972
-0.092657,1,62303.363832
-0.037972,1,62312.423976
-0.016218,1,62326.557872
-0.046758,1,62340.512219
-0.04548,1,62350.570828
-0.085952,1,62358.284543
-0.033714,1,62369.046529
-0.048042,1,62378.908139
-0.050325,1,62387.886552
-0.083507,1,62397.322811
-0.029773,1,62409.767746
-0.089843,1,62420.402798
-0.020461,1,62431.852665
-0.045444,1,62439.69697
-0.146171,1,62451.08966
-0.111266,1,62459.141837
-0.046825,1,62468.122898
-0.016937,1,62478.447028
-0.108368,1,62490.069593
-0.004434,1,62500.751689
-0.063593,1,62509.542166
-0.072601,1,62514.345893
-0.044029,1,62526.184461
-0.090301,1,62540.357782
-0.012025,1,62549.519521
-0.010173,1,62558.811131
-0.021956,1,62569.77643
-0.041892,1,62584.809683
-0.116598,1,62593.631516
-0.026491,1,62598.456418
-0.045462,1,62609.062236
-0.145332,1,62620.277275
-0.002237,1,62629.905037
-0.028681,1,62641.298497
-0.050167,1,62650.590948
-0.068752,1,62662.788219
-0.004298,1,62670.611425
-0.013877,1,62679.347994
-0.142931,1,62687.970234
-0.03726,1,62696.199592
-0.03637,1,62709.182389
-0.109322,1,62718.52664
-0.041875,1,62727.036211
-0.076376,1,62735.64581
-0.134144,1,62744.359948
-0.081083,1,62754.733052
-0.058491,1,62765.957505
-0.100423,1,62774.243625
-0.14449,1,62777.907861
-0.003146,1,62787.018948
-0.052555,1,62798.672071
-0.08868,1,62807.460793
-0.095687,1,62823.305107
-0.038756,1,62832.402571
-0.108453,1,62842.55237
-0.015096,1,62853.29069
-0.149997,1,62857.990941
-0.101316,1,62867.633901
-0.084308,1,62879.945548
-0.052809,1,62889.603274
-0.066573,1,62901.889034
-0.029609,1,62912.224335
-0.060201,1,62920.808559
-0.089516,1,62931.668269
-0.021324,1,62939.926268
-0.054718,1,62955.541857
-0.00746,1,62966.268431
-0.005245,1,62975.32213
-0.025486,1,62987.307575
-0.07498,1,62995.761219
-0.022997,1,63006.008588
-0.112595,1,63018.415118
-0.053112,1,63029.494278
-0.063988,1,63038.69011
-0.033275,1,63048.545733
-0.00914,1,63057.583694
-0.045705,1,63065.329582
-0.079241,1,63074.299623
-0.111153,1,63086.870469
-0.082465,1,63096.868491
-0.02874,1,63106.315655
-0.08998,1,63116.453818
-0.006616,1,63131.164387
-0.059699,1,63146.323698
-0.088937,1,63160.003631
-0.007291,1,63170.478677
-0.015624,1,63181.582156
-0.025861,1,63190.602182
-0.042055,1,63200.500118
-0.058343,1,63213.374274
-0.057276,1,63222.151665
-0.078844,1,63236.08978
-0.075029,1,63246.18842
-0.04928,1,63254.981138
-0.048262,1,63266.050213
-0.011599,1,63274.921158
-0.067431,1,63283.456257
-0.078361,1,63295.102006
-0.107794,1,63305.127255
-0.06502,1,63321.562247
-0.003318,1,63330.604736
-0.047848,1,63342.179983
-0.083631,1,63352.801831
-0.035921,1,63364.092269
-0.028241,1,63376.658012
-0.029095,1,63387.694876
-0.019585,1,63399.519796
-0.050455,1,63408.393302
-0.02627,1,63419.424998
-0.048116,1,63431.169831
-0.037747,1,63440.188261
-0.103815,1,63448.886126
-0.087066,1,63457.298928
-0.026113,1,63469.681387
-0.005344,1,63481.8146
-0.088577,1,63493.465616
-0.079662,1,63503.44415
-0.048701,1,63512.364181
-0.086212,1,63522.367361
-0.054469,1,63531.221959
-0.068733,1,63541.956102
-0.014983,1,63553.270956
-0.119118,1,63564.534134
-0.149999,1,63575.970678
-0.050063,1,63587.690894
-0.020444,1,63599.193783
-0.075626,1,63607.464883
-0.080838,1,63617.963944
-0.112123,1,63629.970706
-0.085202,1,63641.547911
-0.139023,1,63650.032612
-0.009434,1,63664.233276
-0.039076,1,63674.964749
-0.03952,1,63687.175675
-0.072672,1,63700.672191
-0.111014,1,63714.261603
-0.041935,1,63722.782739
-0.043135,1,63734.263939
-0.106793,1,63744.520177
-0.015594,1,63749.318665
-0.063417,1,63760.727456
-0.055114,1,63768.865667
-0.068881,1,63777.266023
-0.015309,1,63788.606979
-0.090195,1,63798.003364
-0.004377,1,63812.02876
-0.11125,1,63825.406121
-0.017372,1,63838.757401
-0.060505,1,63849.336237
-0.145017,1,63859.075946
-0.140922,1,63868.487744
-0.067434,1,63876.308824
-0.012,1,63890.152301
-0.025748,1,63899.111439
-0.069015,1,63913.936915
-0.047488,1,63926.487173
-0.105988,1,63939.653954
-0.057636,1,63952.538052
-0.0665,1,63963.247795
-0.128614,1,63976.814788
-0.136265,1,63985.331455
-0.027769,1,63993.998269
-0.103376,1,64006.167265
