#{"t_start": 1660571251.3926332, "env_id": "Pusher-v1"}
r,l,t
-0.177005,1,13771.881696
-0.166464,1,13788.898512
-0.120394,1,13798.619045
-0.126194,1,13809.267181
-0.07769,1,13821.950929
-0.14424,1,13833.444712
-0.178313,1,13846.893968
-0.111682,1,13861.019786
-0.162043,1,13875.361731
-0.156005,1,13888.732047
-0.071984,1,13902.685952
-0.17278,1,13916.163167
-0.131588,1,13928.010317
-0.158218,1,13941.723373
-0.134675,1,13957.054173
-0.177719,1,13971.418242
-0.173019,1,13984.514467
-0.1987,1,13996.598135
-0.111942,1,14014.513419
-0.147067,1,14031.920558
-0.195063,1,14045.163544
-0.063117,1,14055.318116
-0.095701,1,14070.24255
-0.127135,1,14081.627009
-0.132622,1,14096.852476
-0.051835,1,14111.988632
-0.137639,1,14125.74461
-0.088737,1,14143.463436
-0.17578,1,14152.934034
-0.159411,1,14168.506296
-0.118254,1,14184.739336
-0.035686,1,14196.207314
-0.125771,1,14209.009203
-0.172836,1,14224.45744
-0.178435,1,14244.229632
-0.153099,1,14259.679225
-0.135686,1,14276.521066
-0.167128,1,14288.659226
-0.149924,1,14300.100094
-0.202676,1,14313.661397
-0.171551,1,14327.1913
-0.128115,1,14340.579264
-0.140336,1,14358.083974
-0.112454,1,14373.529639
-0.084985,1,14387.404755
-0.058169,1,14402.942469
-0.200205,1,14413.549253
-0.099815,1,14426.081061
-0.228742,1,14437.662332
-0.09606,1,14447.812703
-0.114451,1,14463.07442
-0.202252,1,14477.655758
-0.136071,1,14489.660564
-0.197449,1,14502.148441
-0.126283,1,14513.369776
-0.140716,1,14534.447689
-0.111763,1,14548.731261
-0.13172,1,14562.44967
-0.130011,1,14568.764493
-0.145292,1,14582.473858
-0.24831,1,14592.363988
-0.213499,1,14605.332479
-0.149342,1,14621.468343
-0.124061,1,14632.655521
-0.169874,1,14645.56437
-0.06465,1,14657.224644
-0.187197,1,14666.95418
-0.168109,1,14678.126868
-0.032764,1,14692.424205
-0.176067,1,14703.259494
-0.123227,1,14716.0501
-0.122148,1,14725.403519
-0.122173,1,14737.542661
-0.051588,1,14747.04859
-0.0993,1,14757.250244
-0.111966,1,14768.979395
-0.200741,1,14785.12065
-0.048092,1,14804.134323
-0.113242,1,14816.012626
-0.137321,1,14834.192869
-0.145931,1,14845.137236
-0.176875,1,14861.876659
-0.132871,1,14876.342747
-0.037405,1,14889.383255
-0.236018,1,14895.573752
-0.101414,1,14907.30227
-0.099743,1,14922.016541
-0.219547,1,14932.969499
-0.245347,1,14944.291123
-0.06607,1,14952.258691
-0.209351,1,14966.585309
-0.147152,1,14978.11977
-0.120882,1,14991.774453
-0.133463,1,15003.681174
-0.122101,1,15020.007919
-0.228599,1,15032.165942
-0.129087,1,15045.545805
-0.168359,1,15057.089377
-0.041682,1,15068.472031
-0.131651,1,15082.562908
-0.184588,1,15098.753264
-0.144336,1,15108.472588
-0.148898,1,15123.115638
-0.204215,1,15134.949755
-0.097089,1,15150.717974
-0.161105,1,15168.075687
-0.145179,1,15174.760288
-0.068172,1,15190.742736
-0.098109,1,15201.780735
-0.09775,1,15213.574914
-0.204913,1,15225.870582
-0.077737,1,15238.119051
-0.148897,1,15252.009539
-0.120789,1,15265.504814
-0.104444,1,15276.23445
-0.202317,1,15291.383112
-0.096817,1,15302.281755
-0.205425,1,15308.752797
-0.118966,1,15319.862008
-0.160425,1,15334.704436
-0.158208,1,15345.854102
-0.172151,1,15365.085482
-0.183633,1,15379.136825
-0.101834,1,15388.615034
-0.208233,1,15400.31466
-0.129017,1,15411.672445
-0.092096,1,15423.405627
-0.120805,1,15434.962565
-0.24537,1,15447.711608
-0.169031,1,15463.432842
-0.124748,1,15474.874451
-0.176565,1,15487.006126
-0.145398,1,15500.958682
-0.125981,1,15516.964322
-0.099509,1,15528.049954
-0.122781,1,15539.770409
-0.131242,1,15555.744835
-0.164767,1,15571.06885
-0.231232,1,15586.509875
-0.110836,1,15600.325606
-0.082919,1,15612.781349
-0.221827,1,15627.715641
-0.165881,1,15642.614328
-0.157298,1,15653.151659
-0.109654,1,15660.458721
-0.100443,1,15676.416965
-0.067896,1,15691.20594
-0.14055,1,15706.746931
-0.201285,1,15722.755291
-0.213169,1,15740.898195
-0.24595,1,15753.735339
-0.175058,1,15767.110943
-0.181378,1,15785.205957
-0.243819,1,15798.99912
-0.253307,1,15813.941124
-0.05164,1,15830.092619
-0.242759,1,15842.260425
-0.273738,1,15854.146605
-0.137485,1,15866.47934
-0.114615,1,15895.04253
-0.139521,1,15915.557321
-0.159633,1,15931.094901
-0.127989,1,15940.900249
-0.183812,1,15954.916514
-0.052473,1,15968.259462
-0.133863,1,15980.340027
-0.065411,1,16001.647821
-0.119407,1,16015.071387
-0.144086,1,16027.239388
-0.181846,1,16038.65418
-0.155116,1,16048.378415
-0.101145,1,16058.60195
-0.141373,1,16071.347258
-0.163563,1,16086.353641
-0.217999,1,16096.437458
-0.139535,1,16109.185146
-0.255058,1,16119.120157
-0.140487,1,16128.572733
-0.108126,1,16146.252658
-0.203542,1,16165.530196
-0.077102,1,16180.633856
-0.125836,1,16191.869411
-0.187873,1,16207.02606
-0.210125,1,16219.724996
-0.075654,1,16229.501582
-0.184831,1,16241.855317
-0.096325,1,16258.471634
-0.078358,1,16276.992101
-0.093767,1,16291.427104
-0.09296,1,16304.378077
-0.066189,1,16315.465752
-0.139955,1,16331.796309
-0.105405,1,16347.105139
-0.157737,1,16358.660058
-0.146278,1,16373.931303
-0.13494,1,16387.1837
-0.171512,1,16399.908616
-0.127677,1,16409.596335
-0.134348,1,16422.194586
-0.255967,1,16437.829651
-0.053636,1,16452.159307
-0.116536,1,16470.494305
-0.106869,1,16480.570698
-0.083511,1,16491.546523
-0.144153,1,16508.126105
-0.17928,1,16520.254822
-0.189794,1,16531.942364
-0.11683,1,16543.433543
-0.133158,1,16549.816873
-0.153267,1,16567.307499
-0.061656,1,16581.247939
-0.127817,1,16592.995203
-0.060503,1,16605.75738
-0.044685,1,16618.75202
-0.061183,1,16632.07764
-0.129479,1,16642.007985
-0.207299,1,16654.487459
-0.071974,1,16669.451818
-0.133714,1,16686.099265
-0.195465,1,16706.175486
-0.161566,1,16724.593886
-0.043986,1,16738.958216
-0.127343,1,16754.824737
-0.150658,1,16768.010248
-0.149394,1,16779.471239
-0.107065,1,16790.455484
-0.066228,1,16804.996859
-0.150272,1,16821.976353
-0.168095,1,16836.675057
-0.23523,1,16848.650829
-0.114287,1,16863.791423
-0.134086,1,16880.573642
-0.068264,1,16892.650092
-0.120964,1,16899.518968
-0.198547,1,16910.097195
-0.197402,1,16926.609521
-0.18807,1,16941.752544
-0.122277,1,16955.269223
-0.066802,1,16969.669523
-0.131556,1,16983.722096
-0.049165,1,17002.562058
-0.16546,1,17015.256352
-0.104081,1,17024.948142
-0.178361,1,17035.099702
-0.124985,1,17045.827642
-0.159317,1,17057.734825
-0.173238,1,17069.13769
-0.151729,1,17082.396024
-0.225873,1,17099.910515
-0.145021,1,17115.487619
-0.118109,1,17127.971883
-0.055077,1,17139.154884
-0.133889,1,17153.006077
-0.113168,1,17167.594754
-0.163516,1,17178.948036
-0.148765,1,17185.637918
-0.122148,1,17196.994982
-0.104447,1,17212.374739
-0.077617,1,17232.132754
-0.067419,1,17247.542472
-0.144062,1,17262.482183
-0.221252,1,17277.947334
-0.107288,1,17291.206219
-0.249287,1,17310.078762
-0.118802,1,17325.840246
-0.134628,1,17340.368986
-0.108142,1,17355.740933
-0.115794,1,17368.196789
-0.041877,1,17383.935776
-0.210534,1,17394.589364
-0.181684,1,17418.049133
-0.19342,1,17426.612811
-0.093033,1,17437.628819
-0.048755,1,17450.234802
-0.161321,1,17456.608449
-0.089971,1,17470.095615
-0.265708,1,17484.886624
-0.129882,1,17495.712107
-0.215751,1,17501.631661
-0.133664,1,17514.054757
-0.173919,1,17526.318101
-0.196521,1,17532.583379
-0.176337,1,17542.661646
-0.187599,1,17554.186276
-0.165868,1,17566.944364
-0.140014,1,17577.19927
-0.094945,1,17586.017598
-0.132587,1,17598.596324
-0.122367,1,17611.080703
-0.036449,1,17621.156088
-0.194374,1,17631.806488
-0.071917,1,17642.743209
-0.157015,1,17656.433653
-0.048992,1,17671.411667
-0.218045,1,17683.688067
-0.0653,1,17696.016527
-0.113305,1,17710.983204
-0.185802,1,17721.607675
-0.16428,1,17731.20544
-0.168865,1,17744.095259
-0.146458,1,17758.083156
-0.117982,1,17771.807628
-0.141315,1,17783.609923
-0.207765,1,17798.045978
-0.106399,1,17811.633276
-0.196175,1,17824.032399
-0.055881,1,17832.78252
-0.148613,1,17843.173103
-0.057581,1,17855.750779
-0.167287,1,17865.804275
-0.131788,1,17877.34059
-0.168967,1,17889.315037
-0.068287,1,17902.956268
-0.229793,1,17912.169605
-0.206369,1,17922.230178
-0.163454,1,17933.210515
-0.118176,1,17943.774118
-0.098618,1,17950.06358
-0.118319,1,17960.86665
-0.197039,1,17970.626963
-0.165215,1,17977.329284
-0.088432,1,17987.389653
-0.116321,1,18000.603791
-0.109396,1,18011.004051
-0.150219,1,18025.111512
-0.152607,1,18039.095161
-0.211226,1,18054.683124
-0.103188,1,18062.118845
-0.079358,1,18075.887298
-0.033556,1,18088.416328
-0.115897,1,18100.708109
-0.072697,1,18113.094265
-0.162314,1,18127.713565
-0.196767,1,18140.38597
-0.254208,1,18155.051102
-0.058297,1,18169.243412
-0.056244,1,18181.280152
-0.200987,1,18196.291585
-0.136255,1,18208.409958
-0.161606,1,18222.002104
-0.146493,1,18232.501679
-0.137498,1,18244.811538
-0.144351,1,18254.899329
-0.183244,1,18264.65466
-0.211119,1,18276.522143
-0.057977,1,18286.94144
-0.034322,1,18300.402126
-0.148312,1,18310.598502
-0.110513,1,18322.700835
-0.216736,1,18334.422627
-0.22053,1,18347.215233
-0.084903,1,18357.46045
-0.255853,1,18363.717866
-0.043124,1,18378.656535
-0.050813,1,18389.551318
-0.251441,1,18395.829701
-0.112902,1,18408.445589
-0.180958,1,18418.463002
-0.112141,1,18430.270903
-0.154688,1,18442.17686
-0.142306,1,18461.355896
-0.084401,1,18471.246584
-0.226114,1,18481.289959
-0.145465,1,18496.128463
-0.078695,1,18507.742815
-0.157173,1,18521.165158
-0.136134,1,18531.99893
-0.154566,1,18542.040063
-0.04237,1,18550.876318
-0.077034,1,18560.304502
-0.160687,1,18570.521955
-0.036239,1,18583.344016
-0.226231,1,18593.143437
-0.048844,1,18607.128035
-0.134323,1,18617.252634
-0.053627,1,18633.794934
-0.068615,1,18649.473399
-0.118442,1,18659.789176
-0.151139,1,18671.560008
-0.164325,1,18684.025037
-0.149919,1,18696.327169
-0.185038,1,18706.129642
-0.17696,1,18717.024577
-0.236142,1,18729.671811
-0.122869,1,18740.058991
-0.153164,1,18752.403156
-0.213239,1,18764.151363
-0.210288,1,18770.566628
-0.106184,1,18784.813141
-0.257546,1,18803.817286
-0.139714,1,18821.137231
-0.181357,1,18835.180601
-0.234814,1,18851.419551
-0.215563,1,18860.877787
-0.114312,1,18874.239279
-0.156511,1,18883.881986
-0.160008,1,18894.385684
-0.075996,1,18905.419251
-0.094555,1,18915.523923
-0.125349,1,18929.67328
-0.086242,1,18941.983011
-0.136925,1,18955.164371
-0.190089,1,18969.644866
-0.222679,1,18984.4775
-0.213227,1,18997.189789
-0.111655,1,19005.899886
-0.073888,1,19019.083746
-0.115197,1,19028.407382
-0.082853,1,19037.534104
-0.074486,1,19048.173614
-0.153465,1,19057.320426
-0.210631,1,19070.441005
-0.109045,1,19085.818073
-0.153285,1,19097.601809
-0.096818,1,19107.784699
-0.200578,1,19118.45635
-0.073861,1,19134.388817
-0.187586,1,19150.959276
-0.173079,1,19162.228028
-0.170347,1,19177.600244
-0.161872,1,19189.373013
-0.232439,1,19202.526569
-0.197487,1,19213.211746
-0.18311,1,19225.972358
-0.112939,1,19240.293157
-0.238428,1,19252.399181
-0.077846,1,19267.399091
-0.066262,1,19277.421264
-0.196844,1,19290.30851
-0.228901,1,19306.175645
-0.043066,1,19321.372127
-0.133715,1,19333.098071
-0.101059,1,19348.255293
-0.088402,1,19364.613015
-0.144064,1,19378.404749
-0.185447,1,19389.199702
-0.09534,1,19403.138371
-0.136302,1,19415.030842
-0.092732,1,19428.722832
-0.165372,1,19448.996865
-0.196123,1,19459.338719
-0.131725,1,19468.241087
-0.194826,1,19480.472604
-0.198225,1,19493.224037
-0.059993,1,19504.384983
-0.136807,1,19510.183675
-0.024074,1,19525.717229
-0.094064,1,19536.864162
-0.217393,1,19548.446965
-0.15885,1,19562.681031
-0.116437,1,19573.251035
-0.138935,1,19587.828995
-0.162065,1,19593.681345
-0.146481,1,19605.932
-0.244481,1,19616.685438
-0.139835,1,19629.94257
-0.145025,1,19640.531083
-0.073318,1,19653.286206
-0.159785,1,19667.57042
-0.121277,1,19684.377157
-0.182864,1,19694.803317
-0.090242,1,19707.792764
-0.217333,1,19717.879183
-0.105191,1,19728.76179
-0.121093,1,19739.950277
-0.153243,1,19751.195826
-0.215742,1,19756.949296
-0.041487,1,19780.131307
-0.078849,1,19798.764571
-0.06833,1,19809.2106
-0.059711,1,19821.509913
-0.202314,1,19834.710406
-0.11102,1,19845.465473
-0.13211,1,19861.496309
-0.06219,1,19878.370764
-0.150566,1,19891.952025
-0.166261,1,19904.487926
-0.143503,1,19913.859945
-0.233459,1,19922.432755
-0.191925,1,19936.850058
-0.049993,1,19947.163654
-0.220805,1,19963.63821
-0.163202,1,19975.941817
-0.143436,1,19984.767749
-0.063924,1,19995.387381
-0.122192,1,20006.198615
-0.140709,1,20016.257194
-0.125461,1,20032.670725
-0.193647,1,20047.510817
-0.118594,1,20056.561993
-0.131415,1,20068.798214
-0.117488,1,20086.771073
-0.178591,1,20098.816865
-0.166796,1,20108.763595
-0.173429,1,20123.080877
-0.030414,1,20137.232453
-0.16886,1,20146.493974
-0.103707,1,20156.651291
-0.117402,1,20170.570826
-0.150564,1,20185.561222
-0.100843,1,20195.776674
-0.107967,1,20208.848752
-0.115735,1,20224.349888
-0.153673,1,20235.497509
-0.050277,1,20248.727939
-0.130058,1,20258.333097
-0.150701,1,20268.598351
-0.180323,1,20277.270679
-0.229706,1,20291.460854
-0.120858,1,20303.939547
-0.134888,1,20316.481606
-0.063144,1,20326.555834
-0.155935,1,20337.51061
-0.159526,1,20346.178586
-0.209046,1,20351.975509
-0.035247,1,20366.274023
-0.216268,1,20380.140346
-0.179974,1,20390.298182
-0.145222,1,20400.723954
-0.122421,1,20414.387175
-0.155841,1,20423.182416
-0.070672,1,20435.019993
-0.066497,1,20448.021921
-0.054616,1,20462.097803
-0.121191,1,20476.904886
-0.155183,1,20487.157973
-0.227784,1,20497.480731
-0.175972,1,20508.835122
-0.19907,1,20521.406879
-0.132842,1,20533.86559
-0.166413,1,20543.213618
-0.228197,1,20553.304022
-0.130239,1,20569.975912
-0.220126,1,20582.065266
-0.188286,1,20593.083974
-0.178175,1,20603.908428
-0.157183,1,20616.944725
-0.120682,1,20633.848233
-0.138649,1,20647.987699
-0.141694,1,20658.394651
-0.153812,1,20671.165406
-0.151146,1,20680.24487
-0.117714,1,20697.226962
-0.126161,1,20710.644783
-0.243998,1,20720.104818
-0.180932,1,20730.292342
-0.222507,1,20742.506
-0.14658,1,20752.694893
-0.119095,1,20766.212209
-0.196669,1,20776.507615
-0.192654,1,20789.011969
-0.160093,1,20801.650444
-0.07845,1,20814.342116
-0.108984,1,20830.796559
-0.139429,1,20842.390039
-0.137742,1,20854.767764
-0.064015,1,20868.766134
-0.178775,1,20881.376602
-0.183008,1,20890.068632
-0.12367,1,20906.839521
-0.042559,1,20918.019442
-0.100788,1,20923.899938
-0.246519,1,20934.720707
-0.179561,1,20947.785814
-0.230994,1,20960.568634
-0.09921,1,20971.406672
-0.040985,1,20984.181695
-0.11254,1,20994.334065
-0.228896,1,21004.660672
-0.069325,1,21017.713297
-0.164165,1,21027.778012
-0.035392,1,21041.567674
-0.0577,1,21053.455705
-0.157429,1,21063.016704
-0.130627,1,21071.855096
-0.234237,1,21082.186615
-0.077608,1,21094.739925
-0.179233,1,21105.035805
-0.069886,1,21114.940192
-0.099075,1,21124.110969
-0.125478,1,21136.211575
-0.149289,1,21149.751969
-0.180189,1,21164.337584
-0.060414,1,21174.691574
-0.115788,1,21180.684738
-0.048272,1,21189.993706
-0.130746,1,21196.482369
-0.155106,1,21208.363255
-0.039734,1,21220.866888
-0.115899,1,21231.723338
-0.118231,1,21257.989104
-0.147938,1,21275.227594
-0.103716,1,21289.776708
-0.045969,1,21303.358371
-0.127754,1,21312.43188
-0.105394,1,21326.055537
-0.068601,1,21342.822076
-0.107873,1,21355.113757
-0.08416,1,21365.517935
-0.12172,1,21378.201621
-0.057109,1,21392.782938
-0.030045,1,21405.109229
-0.05655,1,21419.538864
-0.197973,1,21430.5013
-0.143323,1,21445.687268
-0.112633,1,21461.471435
-0.110851,1,21474.900315
-0.183436,1,21490.896424
-0.19106,1,21500.337734
-0.125261,1,21513.728462
-0.096786,1,21524.655859
-0.124593,1,21533.837215
-0.077803,1,21551.597603
-0.129971,1,21565.303957
-0.176085,1,21575.371358
-0.066575,1,21590.093619
-0.204175,1,21595.888202
-0.125226,1,21609.111388
-0.101077,1,21624.056065
-0.070628,1,21636.842121
-0.154471,1,21657.769528
-0.13824,1,21669.83822
-0.116952,1,21682.169979
-0.085084,1,21695.9268
-0.147903,1,21710.937736
-0.07779,1,21721.270547
-0.119796,1,21731.635812
-0.058718,1,21743.443143
-0.128588,1,21753.346433
-0.107745,1,21765.611901
-0.094965,1,21784.274629
-0.21314,1,21795.882003
-0.22801,1,21811.022745
-0.143969,1,21825.589425
-0.06534,1,21838.340654
-0.127619,1,21852.141995
-0.20437,1,21862.413598
-0.18655,1,21877.561451
-0.085171,1,21893.138489
-0.184147,1,21903.604016
-0.087289,1,21916.130422
-0.145891,1,21928.91732
-0.145107,1,21937.637403
-0.220861,1,21951.446275
-0.139624,1,21963.541824
-0.038892,1,21976.898117
-0.059241,1,21988.488988
-0.249332,1,22001.151196
-0.077117,1,22015.03866
-0.158197,1,22026.115842
-0.186919,1,22035.6982
-0.252274,1,22048.678403
-0.226679,1,22062.146031
-0.07823,1,22074.925018
-0.191405,1,22084.882995
-0.118449,1,22100.972002
-0.066257,1,22117.307867
-0.162996,1,22129.873781
-0.162711,1,22143.157317
-0.160555,1,22151.940088
-0.129378,1,22162.79801
-0.151349,1,22172.833026
-0.135989,1,22181.802621
-0.236256,1,22194.328034
-0.096934,1,22205.517193
-0.214019,1,22217.872334
-0.100225,1,22229.560426
-0.041944,1,22240.868504
-0.097594,1,22255.92253
-0.116148,1,22272.593703
-0.058512,1,22286.988949
-0.186113,1,22296.984551
-0.036252,1,22311.395437
-0.16033,1,22322.177191
-0.124549,1,22333.783568
-0.148474,1,22342.870315
-0.144146,1,22357.914826
-0.078436,1,22368.262569
-0.117573,1,22378.879219
-0.179581,1,22389.111688
-0.220709,1,22405.469404
-0.09139,1,22425.607013
-0.112502,1,22434.735495
-0.066813,1,22444.767503
-0.099812,1,22459.301531
-0.094897,1,22471.579792
-0.239239,1,22483.218674
-0.100924,1,22496.892745
-0.138309,1,22507.47397
-0.183457,1,22517.642459
-0.069395,1,22526.344368
-0.192617,1,22536.764494
-0.155567,1,22548.737451
-0.148716,1,22563.817461
-0.169177,1,22580.509943
-0.225939,1,22592.521225
-0.149477,1,22605.660427
-0.196086,1,22614.471786
-0.200056,1,22624.899287
-0.148296,1,22633.318858
-0.149463,1,22647.328222
-0.222729,1,22659.383885
-0.15093,1,22667.924435
-0.133984,1,22677.681781
-0.155633,1,22689.279719
-0.20102,1,22702.278069
-0.12322,1,22713.986133
-0.096692,1,22727.988369
-0.159717,1,22742.984858
-0.220948,1,22756.995647
-0.137724,1,22767.336014
-0.07816,1,22777.823838
-0.174301,1,22792.843243
-0.095895,1,22802.978328
-0.101202,1,22813.652719
-0.09411,1,22826.773076
-0.101328,1,22839.126478
-0.113786,1,22851.376737
-0.060218,1,22863.859734
-0.144902,1,22874.586621
-0.087302,1,22885.268779
-0.146966,1,22897.278173
-0.12863,1,22908.170326
-0.179652,1,22918.41166
-0.072562,1,22928.121
-0.07281,1,22943.954944
-0.156729,1,22954.413108
-0.203125,1,22964.731673
-0.082105,1,22977.578043
-0.22919,1,22990.59121
-0.162998,1,23001.279912
-0.169792,1,23014.05998
-0.152148,1,23021.037687
-0.130279,1,23033.229364
-0.089289,1,23046.777951
-0.118947,1,23057.990586
-0.187637,1,23073.417313
-0.196522,1,23086.177778
-0.125684,1,23097.38317
-0.138848,1,23113.107144
-0.139364,1,23130.516075
-0.233206,1,23145.738854
-0.118926,1,23158.197372
-0.208536,1,23171.072859
-0.111584,1,23185.305991
-0.172816,1,23197.68502
-0.224335,1,23209.813974
-0.162753,1,23221.253887
-0.075467,1,23233.277214
-0.151118,1,23246.903329
-0.159453,1,23261.667687
-0.064996,1,23270.563024
-0.219151,1,23282.475873
-0.068181,1,23295.521914
-0.180099,1,23307.530297
-0.18653,1,23321.826982
-0.093952,1,23331.501248
-0.160319,1,23347.491116
-0.057292,1,23363.612012
-0.124433,1,23372.705809
-0.093685,1,23382.989286
-0.106239,1,23394.320466
-0.17344,1,23411.854137
-0.078747,1,23421.946676
-0.166146,1,23435.264868
-0.110953,1,23450.302122
-0.210229,1,23462.540551
-0.166821,1,23475.017404
-0.112473,1,23487.193081
-0.233286,1,23497.125766
-0.041864,1,23513.275495
-0.101288,1,23526.312567
-0.202349,1,23537.577796
-0.103783,1,23553.387891
-0.093069,1,23570.276298
-0.061064,1,23580.600728
-0.041134,1,23594.29555
-0.052618,1,23603.898072
-0.228139,1,23617.832655
-0.155907,1,23635.282629
-0.179742,1,23643.895254
-0.079924,1,23656.946236
-0.033317,1,23666.802236
-0.055504,1,23676.528007
-0.137394,1,23691.770257
-0.140956,1,23704.980005
-0.188748,1,23713.9252
-0.135098,1,23723.59014
-0.188027,1,23734.899764
-0.216558,1,23750.08939
-0.240276,1,23756.667882
-0.107186,1,23772.11808
-0.148813,1,23781.78113
-0.067923,1,23794.322285
-0.163713,1,23804.490826
-0.030225,1,23814.823742
-0.090214,1,23828.811674
-0.143062,1,23834.631773
-0.202063,1,23847.023297
-0.181824,1,23859.665346
-0.123033,1,23873.465786
-0.140991,1,23890.248512
-0.188437,1,23902.318049
-0.126749,1,23908.582646
-0.061169,1,23920.679059
-0.148866,1,23934.067641
-0.162095,1,23944.433933
-0.230952,1,23959.80951
-0.186065,1,23974.18285
-0.171096,1,23980.186542
-0.088811,1,23990.202163
-0.036911,1,24000.077636
-0.160127,1,24013.625811
-0.194534,1,24025.152496
-0.144082,1,24036.673743
-0.188498,1,24057.770356
-0.139202,1,24070.914565
-0.129674,1,24083.279944
-0.097898,1,24093.914131
-0.194511,1,24102.719777
-0.085085,1,24114.655946
-0.21865,1,24127.004421
-0.101421,1,24140.801736
-0.195822,1,24151.403294
-0.067182,1,24163.46071
-0.105757,1,24178.545984
-0.190904,1,24190.291038
-0.117659,1,24200.471444
-0.075069,1,24210.635006
-0.165618,1,24225.422455
-0.239495,1,24236.367153
-0.06237,1,24248.384927
-0.248272,1,24262.123184
-0.220577,1,24272.665777
-0.177497,1,24286.044631
-0.175075,1,24296.526514
-0.200685,1,24307.712887
-0.075504,1,24324.468801
-0.139878,1,24336.879607
-0.188142,1,24352.327768
-0.086337,1,24361.031895
-0.05063,1,24369.85268
-0.125856,1,24382.277991
-0.123077,1,24392.643369
-0.24948,1,24406.069022
-0.130975,1,24418.226909
-0.057112,1,24426.828056
-0.151847,1,24439.334688
-0.161491,1,24448.283281
-0.184056,1,24456.867264
-0.131932,1,24465.398528
-0.15836,1,24471.893868
-0.214008,1,24486.793775
-0.135582,1,24499.808449
-0.228491,1,24511.044791
-0.117064,1,24525.170802
-0.146429,1,24537.585436
-0.178974,1,24549.902662
-0.172086,1,24566.556593
-0.080681,1,24576.991365
-0.218465,1,24587.244962
-0.075155,1,24596.691479
-0.143418,1,24611.819724
-0.097484,1,24626.093151
-0.136761,1,24636.250524
-0.2156,1,24647.211748
-0.211747,1,24656.788654
-0.13479,1,24667.985919
-0.10534,1,24677.795436
-0.116359,1,24688.13794
-0.228631,1,24694.031686
-0.063674,1,24706.14335
-0.069435,1,24720.179277
-0.122802,1,24730.723779
-0.136355,1,24745.569986
-0.111772,1,24758.304805
-0.081297,1,24766.978151
-0.116404,1,24780.047879
-0.175773,1,24790.081211
-0.129283,1,24800.302294
-0.102166,1,24811.178618
-0.244066,1,24821.925183
-0.142261,1,24848.38208
-0.097025,1,24859.874211
-0.195209,1,24876.095561
-0.173862,1,24889.35954
-0.160342,1,24899.681061
-0.236081,1,24916.19351
-0.161736,1,24926.05601
-0.115386,1,24938.673067
-0.127276,1,24949.95343
-0.130459,1,24961.091906
-0.092668,1,24972.728971
-0.169189,1,24986.852784
-0.220232,1,25002.463288
-0.159738,1,25015.004947
-0.131327,1,25031.663309
-0.127624,1,25051.910974
-0.069235,1,25062.070322
-0.16767,1,25073.883537
-0.166503,1,25088.993378
-0.119852,1,25106.057657
-0.160231,1,25119.046281
-0.096454,1,25129.451756
-0.02575,1,25143.132254
-0.204369,1,25153.637081
-0.212353,1,25164.541326
-0.036168,1,25176.875081
-0.146652,1,25205.718958
-0.271698,1,25214.568635
-0.149811,1,25225.774009
-0.143306,1,25236.15735
-0.09676,1,25245.115139
-0.058235,1,25258.73929
-0.084467,1,25273.386993
-0.120448,1,25278.932502
-0.119263,1,25290.542301
-0.094386,1,25303.007358
-0.169871,1,25316.265075
-0.029131,1,25330.456548
-0.135276,1,25345.826887
-0.11945,1,25360.007268
-0.166155,1,25372.427716
-0.123337,1,25384.845863
-0.125497,1,25397.974719
-0.09539,1,25407.351935
-0.180236,1,25419.225932
-0.162861,1,25430.79674
-0.065913,1,25443.569107
-0.208366,1,25457.713486
-0.113923,1,25466.507196
-0.120576,1,25477.037207
-0.221962,1,25489.228399
-0.191162,1,25497.788834
-0.203948,1,25507.929142
-0.111339,1,25522.927774
-0.114937,1,25536.093286
-0.205631,1,25549.89546
-0.151882,1,25563.554001
-0.180246,1,25574.954791
-0.14393,1,25581.384125
-0.230174,1,25590.585539
-0.079237,1,25606.39728
-0.224859,1,25619.043489
-0.052455,1,25636.845076
-0.163343,1,25654.689924
-0.178352,1,25668.628988
-0.139484,1,25684.079806
-0.199419,1,25694.338315
-0.123045,1,25704.429248
-0.183109,1,25713.658528
-0.086199,1,25722.49038
-0.042438,1,25738.415284
-0.118482,1,25749.175084
-0.133181,1,25759.513412
-0.167661,1,25770.295467
-0.180421,1,25784.506579
-0.153173,1,25794.751549
-0.235877,1,25804.985251
-0.240879,1,25813.64738
-0.235694,1,25826.676302
-0.142529,1,25838.895334
-0.108322,1,25851.231383
-0.199665,1,25866.625158
-0.170534,1,25882.87925
-0.120326,1,25902.804597
-0.102714,1,25913.306083
-0.193422,1,25923.912852
-0.102051,1,25930.33243
-0.057377,1,25943.481775
-0.246007,1,25949.431939
-0.118326,1,25962.834245
-0.190951,1,25982.164426
-0.107955,1,25999.202876
-0.04134,1,26014.232198
-0.116585,1,26028.185903
-0.18433,1,26038.482441
-0.120679,1,26045.385951
-0.192505,1,26058.838208
-0.121514,1,26069.653302
-0.079351,1,26081.228568
-0.107779,1,26087.510144
-0.097539,1,26100.050272
-0.052632,1,26112.653913
-0.065864,1,26122.590136
-0.114578,1,26137.012482
-0.197315,1,26147.899647
-0.099824,1,26160.03834
-0.156686,1,26170.939307
-0.230952,1,26182.282763
-0.135069,1,26196.360141
-0.14234,1,26209.321004
-0.133074,1,26219.646703
-0.070674,1,26231.4141
-0.089633,1,26246.53736
-0.128994,1,26263.839904
-0.149485,1,26278.508934
